curie	label	envo_native	obsolete	no_comparison_enum	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:03605004	epipsammon	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	93.0		
ENVO:00000346	grain of acid dune sand	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
CHEBI:46662	mineral	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			120.0
FOODON:00001028	Brie cheese food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002341		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001523	frazil	True	False	False	0	0	False	False	False	False	False	True	False	False	True	False	False	False	False			
ENVO:00000229	intermittent estuary	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			5.0
ENVO:00002114	chemically enriched sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002631		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000962	diatomite	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001223	sausage (dried, fermented)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000467	university campus	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			1.0
FOODON:00001153	muskmelon (Cucumis melo) fruit food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000560	nuclear weapons test site	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00004242	animal food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000433	kame terrace	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00001185	rice food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000552	talik	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002679		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000310	meteor impact crater	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00002169	coal mine	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			1.0
ENVO:01001056	environment determined by a biofilm on a saline surface	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			46.0
ENVO:00002332		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000933	residential building	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	True	False	False			28.0
ENVO:01000060	particulate environmental material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			73.0
ENVO:00002551		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002436		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002622		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001138	carbon dioxide ice	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00002456	food (baked)	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00005796	marine sludge	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:00002547		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00003870	rice straw	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00003978	potato silage	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002648		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001135	distilled fermented grain beverage	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000507	wadi mouth	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002512		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002703		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000033	pond	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			99.0
ENVO:01000023	marine pelagic biome	True	False	False	0	0	True	True	True	False	True	False	False	False	False	False	False	False	False			120.0
ENVO:01001048	sediment environment	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			33.0
ENVO:00002561		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
FOODON:00001131	poultry meat food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002164	fossil material	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			1.0
ENVO:00000494	insequent stream	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000207	oceanic zone	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			147.0
ENVO:03510056	methyl cellulose paste	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:01000152	iron-reducing sediment	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000280	escarpment	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000389	intermittent wetland	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			1.0
UBERON:0001630	muscle organ	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000266	water vapour	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000402	mud volcano	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			2.0
ENVO:00000126	sulfur spring	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			82.0
ENVO:2018051503		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00003031	animal manure	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			6.0
ENVO:00000473	gravel pit	True	False	False	0	0	True	False	False	False	False	False	False	False	False	True	False	False	False			1.0
ENVO:00002464		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002775		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:03605009	freshwater stream ecosystem	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00000208	marine pelagic zone	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			5.0
ENVO:00002210	aerobic sulfide-oxidizing bioreactor	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000389	temperate mixed broadleaf forest	True	False	False	0	0	True	True	False	False	False	False	False	False	False	False	False	False	False			1.0
FOODON:00001045	ice cream food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:02000091	coal	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			95.0
ENVO:01000751	bedrock	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002371		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002069		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03600071	cyanobacterial bloom	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002060	oil sludge	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			10.0
FOODON:00001289	potato salad food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
FOODON:00001086	kefir food product	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00000089	inland cliff	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			3.0
FOODON:00001059	apple juice	False	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			
ENVO:00002655		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002284		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005793	muddy water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			17.0
ENVO:00000539	geographic sill	True	False	False	0	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
UBERON:0006314	bodily fluid	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			4.0
ENVO:00002042	surface water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False	287.0		5535.0
