curie	label	envo_native	obsolete	EnvLocalSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	human_construction	building	building_part	goldterms_mappings	nmdc_scoped_count	gold_hybrid_count	ncbi_scoped_count
ENVO:01000440	dacitic volcano	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005814		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002223	oligotrophic water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			1.0
ENVO:00010624	botanical garden	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			14.0
ENVO:03600039	fermentation pit	True	False	False	5	0	True	False	False	False	False	False	False	False	False	True	False	False	False			34.0
ENVO:00006004		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000245	cropland biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False			2389.0
ENVO:0000474		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00000276	drumlin	True	False	False	6	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:02000151	natural nuclear fission reactor	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001899	reef	True	False	True	4	1	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001501	radiation from a manufactured product	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000225	highly stratified estuary	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000539	geographic sill	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005913		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001803	tropical forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False	105.0		167.0
ENVO:00005905		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01001065	meteorite lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:041		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001071	impact crater	True	False	True	6	1	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000775	mesotrophic lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00006104		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002275	technosol	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			102.0
ENVO:01001487	waterspout	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001893	salt spring	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000367	IUCN national park	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			555.0
PATO:0000161	rate	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000286	dimictic lake	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000106	permanent marine thermocline	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000889	large river delta biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			
ENVO:0000479		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00002009	obsolete terrestrial habitat	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00005778	tropical soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	False			13.0
ENVO:01001224	office	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	True	False			
ENVO:01001430	agricultural land conversion process	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			395.0
ENVO:00002225	mesotrophic water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			1.0
ENVO:01000215	temperate shrubland biome	True	False	False	1	0	True	True	True	True	False	False	False	False	False	False	False	False	False	1.0		61.0
ENVO:03600035	cold room	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	True	False			
ENVO:00000538	arrugado	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000233	swamp ecosystem	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False			55.0
ENVO:01001871	pit	True	False	True	5	1	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00002120	acidic hot spring	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			65.0
PATO:0000689	continuous	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			44.0
ENVO:00000072	aquaduct	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000338	litter layer	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			344.0
ENVO:03501238	hillock	True	False	False	6	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000413	pingo	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			10.0
ENVO:00000115	orchard	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			958.0
ENVO:00005793	muddy water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			1.0
ENVO:01000294	crevice	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001360	Paramo	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:00005802	bulk soil	True	False	False	1	0	True	False	False	False	False	True	True	False	False	False	False	False	True			2680.0
ENVO:00005995		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00009726	strand crack	True	False	False	3	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000090	coastal plain	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			129.0
ENVO:03501280	mausoleum	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01001201	marine environmental zone	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00000130	rocky reef	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000641	planetary core	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			530.0
ENVO:03501276	oast house	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:00006002		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000406	snow	True	False	False	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False			3.0
ENVO:01001211	stellar radiation	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:01000390	temperate mixed needleleaf forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000246	village biome	True	False	False	1	0	True	True	True	False	False	False	False	False	False	False	False	False	False			84.0
ENVO:01000366	talus cave	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:02000150	uranium deposit	True	False	False	4	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:0000449		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			3.0
ENVO:01001485	multiple vortex tornado	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001832	subtropical biome	True	False	False	1	0	True	True	True	False	False	False	False	False	False	False	False	False	False			
ENVO:00009686	ice rise	True	False	False	5	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01000252	freshwater lake biome	True	False	False	1	0	True	True	True	False	True	False	False	False	False	False	False	False	False			
ENVO:00000267	submarine canyon	True	False	False	7	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:01001498	thermokarst formation process	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			63.0
ENVO:00002323		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:09200015	humidity of soil	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03501170	pediatric intensive care unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00006118		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:00002042	surface water	True	False	False	0	0	False	False	False	False	False	True	False	True	False	False	False	False	False			62.0
ENVO:01000083	pelagic isopycnal surface	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			
ENVO:00006040		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False			1.0
ENVO:03501275	corn exchange	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	True	False	False			
ENVO:01000383	temperate evergreen needleleaf forest	True	False	False	1	0	True	True	False	False	False	False	False	False	False	False	False	False	False			727.0
ENVO:03501143	discharge unit facility	True	False	False	1	0	True	False	False	False	False	False	False	False	False	True	False	False	False			
ENVO:00000109	woodland area	True	False	False	1	0	True	False	False	False	False	False	False	False	False	False	False	False	False			5547.0
