curie	label	envo_native	obsolete	EnvMediumSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	env_mat	soil	liquid water	water ice	snow	mass_of_environmental_material	human_construction	building	building_part	goldterms_mappings	nmdc_biosamples_count	ncbi_bioprojects_count
PATO:0000309	young	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000405	obsolete submarine volcano	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:2000044	coke	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00000414	natural arch	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
CHEBI:24632	hydrocarbon	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		7.0
ENVO:01001125	ice	True	False	False	0	2	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00003082	enriched soil	True	False	False	0	6	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		5.0
ENVO:0000520		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000038	lagoon	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:0000561		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000354	volcanic field	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001432	forestry	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001010	processed meat food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:2000045	hydrocarbon-based environmental material	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001035	new zealand cheddar cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000652	river channel	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00002141	plant fruit as vegetable food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:03307345	sugar (refined)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00002136	arsenate treated wood	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000385	temperate deciduous broadleaf forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
FOODON:03400650	02  vegetables (ccpr)	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01001793	subtropical broadleaf forest	True	False	False	0	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001129	goat milk cheese food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03000005	erosionally enriched glacial ice	True	False	False	0	0	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False		
ENVO:02000096	iron ore	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:02000047	animal feed	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03600006	food waste	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00003089	testosterone enriched soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:03605001	epilithon	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00002423	agave food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000629	climate change	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001163	IUCN wilderness area	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000484	polynya	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
FOODON:00001149	confectionery food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000558		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:0000430		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002290		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001011	light emitted by lightning	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000086	plain	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		23.0
ENVO:00000170	dune	True	False	False	0	1	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		12.0
FOODON:00001138	tea based beverage product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001857	food flavoring or seasoning product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00005763	humus-rich acidic ash soil	True	False	False	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:01001527	plastic-frozen soil	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:00002253	umbrisol	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		1.0
ENVO:06105278	silty clay loam	True	False	True	2	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:00005761	meadow soil	True	False	True	0	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False	10.0	9.0
ENVO:0000572		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:02000140	fluid environmental material	True	False	False	0	2	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:00005747	compost soil	True	False	True	0	1	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		2.0
ENVO:00000890	small river biome	True	False	False	0	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False	False	False		2.0
FOODON:00002373	food product by meal type	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:03600065	spring water	True	False	False	0	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False		
ENVO:01001848	rime	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:0000447		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00002324		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000502		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:06105275	silty loam	True	False	True	1	0	False	True	False	False	False	False	True	True	False	False	False	False	False	False	False	False		
ENVO:00005795	marine mud	True	False	False	0	0	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
BFO:0000015	process	False	False	False	0	5	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		62.0
ENVO:012		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
PATO:0001646	protruding out of	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:03501315	food production environmental monitoring zone 2	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000246	village biome	True	False	False	0	0	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00000335	polygonal karst	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
FOODON:00002071	orange food product	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
FOODON:00001136	distilled fermented beverage	False	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000871	puddle of water	True	False	False	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000256	mineral material	True	False	False	0	101	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
ENVO:01000131	mesophilic sediment	True	False	False	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False		
